,age,bmi,elective_surgery,height,icu_id,pre_icu_los_days,readmission_status,weight,albumin_apache,apache_2_diagnosis,apache_3j_diagnosis,apache_post_operative,arf_apache,bilirubin_apache,bun_apache,creatinine_apache,gcs_eyes_apache,gcs_motor_apache,gcs_unable_apache,gcs_verbal_apache,glucose_apache,heart_rate_apache,hematocrit_apache,intubated_apache,map_apache,resprate_apache,sodium_apache,temp_apache,urineoutput_apache,ventilated_apache,wbc_apache,d1_diasbp_max,d1_diasbp_min,d1_diasbp_noninvasive_max,d1_diasbp_noninvasive_min,d1_heartrate_max,d1_heartrate_min,d1_mbp_max,d1_mbp_min,d1_mbp_noninvasive_max,d1_mbp_noninvasive_min,d1_resprate_max,d1_resprate_min,d1_spo2_max,d1_spo2_min,d1_sysbp_max,d1_sysbp_min,d1_sysbp_noninvasive_max,d1_sysbp_noninvasive_min,d1_temp_max,d1_temp_min,h1_diasbp_max,h1_diasbp_min,h1_diasbp_noninvasive_max,h1_diasbp_noninvasive_min,h1_heartrate_max,h1_heartrate_min,h1_mbp_max,h1_mbp_min,h1_mbp_noninvasive_max,h1_mbp_noninvasive_min,h1_resprate_max,h1_resprate_min,h1_spo2_max,h1_spo2_min,h1_sysbp_max,h1_sysbp_min,h1_sysbp_noninvasive_max,h1_sysbp_noninvasive_min,h1_temp_max,h1_temp_min,d1_albumin_max,d1_albumin_min,d1_bilirubin_max,d1_bilirubin_min,d1_bun_max,d1_bun_min,d1_calcium_max,d1_calcium_min,d1_creatinine_max,d1_creatinine_min,d1_glucose_max,d1_glucose_min,d1_hco3_max,d1_hco3_min,d1_hemaglobin_max,d1_hemaglobin_min,d1_hematocrit_max,d1_hematocrit_min,d1_inr_max,d1_inr_min,d1_platelets_max,d1_platelets_min,d1_potassium_max,d1_potassium_min,d1_sodium_max,d1_sodium_min,d1_wbc_max,d1_wbc_min,h1_glucose_max,h1_glucose_min,h1_inr_max,h1_inr_min,d1_arterial_pco2_max,d1_arterial_pco2_min,d1_arterial_ph_max,d1_arterial_ph_min,d1_arterial_po2_max,d1_arterial_po2_min,apache_4a_hospital_death_prob,apache_4a_icu_death_prob,aids,cirrhosis,diabetes_mellitus,hepatic_failure,immunosuppression,leukemia,lymphoma,solid_tumor_with_metastasis
d1_wbc_max,-0.003008631596301148,0.02432272713180222,0.09837281317553055,-0.012780075446784863,0.015046647643399963,0.06178636984627349,,0.01699233932714354,-0.17072908438716322,-0.023310656225470558,0.11183469715059066,0.11245409793796025,-0.008537355024793506,0.060514291025621156,0.12018188760411398,0.06326925620736062,-0.1345201421747466,-0.13517675436965795,0.03997134608685819,-0.14974217066987044,0.15303277839972876,0.16925695265400972,-0.03652918033038521,0.16401678203471362,-0.037860718779540246,0.057327789595038786,-0.025428801387343068,-0.04494224071608072,-0.04338093584095316,0.18839646497228352,0.9695160181491843,-0.04953881786706157,-0.12145250151034837,-0.048560016098672006,-0.11958405520576389,0.1887782761097978,0.12455178833417575,-0.060832789999045976,-0.13433833741144557,-0.06395468911433122,-0.13228184129532553,0.0803254162898106,0.01725201702153273,0.02930358220273163,-0.08219475709745094,-0.06637674449566262,-0.1460239216213747,-0.06911831211049908,-0.14444710865139077,0.10988038402575523,-0.0770297418810645,-0.07008768602150373,-0.12144935701631254,-0.06499943819569134,-0.11720891115074182,0.17361571593000916,0.16002796382235673,-0.09017799429125292,-0.14147455759430982,-0.09247880455447534,-0.13893954691171345,0.081589586612841,0.07011716681727105,-0.017220249353983717,-0.05835621535756954,-0.0978531244635316,-0.14620825142894864,-0.10014810148876427,-0.14357890954331856,0.003450779919703235,-0.021526182232951198,-0.14833431344735337,-0.18007304592953266,0.06097185996561272,0.05054793198587247,0.12549898876576943,0.10587339195245517,-0.08723399760783619,-0.1650888510934604,0.06787783503587103,0.04844519519802448,0.16806431631162397,0.07312142221750517,-0.1558046379878466,-0.21938514293135017,0.030966531728812415,-0.05398098189582911,0.036865773175093,-0.04947542878660209,0.07874036064842348,0.054631029199774965,0.2516331067433617,0.18350092427247866,0.16473698603186468,0.023162392608286352,0.03780654222340209,-0.05049081845145339,1.0,0.9181072504916705,0.12973792499955025,0.11707767254368916,0.07874036064842349,0.054631029199775,-0.04405840034609638,-0.1365917348818956,-0.0879062215812859,-0.17587210144377016,0.06871753370764941,-0.02271893010353578,0.201930064958384,0.20861808326060288,-0.01700746286138704,-0.02632099649776854,0.00775978232014327,-0.014659287396770505,-0.026258884635907035,0.023953799539808262,-0.011265785817200176,-0.007066162968363762
d1_wbc_min,-0.0015380996757116626,0.02352338551380816,0.040978834808566324,-0.017753486693340176,0.01077158511429551,0.04694302588339454,,0.014407330429029263,-0.14542109141377993,-0.04851838867186692,0.06521838481937467,0.0475029426903149,-0.010865094518611994,0.041129067601620994,0.11748385229314318,0.054273118440806324,-0.08479193249994285,-0.08397237700753506,0.019608176204521814,-0.09639449513818969,0.13904286404070898,0.15122793541873603,0.035001387341009556,0.08509842275964416,-0.028790294842711138,0.07019246259150362,-0.04024705269963149,0.0021787402831487932,-0.04180749836308063,0.10901034282984735,0.9292557741413264,-0.028052707389012846,-0.08681665055395375,-0.027693827661951394,-0.0866019550718974,0.1604777458048255,0.12514537010807575,-0.04002679248363369,-0.09624251413123472,-0.04127769585847095,-0.09599003206332618,0.07553022700053502,0.0516565765156346,-0.0034724029167778367,-0.06312291955286307,-0.04889777356230418,-0.10287909385779898,-0.05019954751119477,-0.10288642358904422,0.08404838155379926,-0.01955876161789098,-0.048420624166825854,-0.0862670927324829,-0.049009966129408215,-0.08913942301583287,0.15491097233307133,0.15065440407248748,-0.06979302261950358,-0.10422354046245981,-0.07245806586851598,-0.10791719047807471,0.09337997011275934,0.09196170407951526,-0.036861853693483874,-0.0545447192962811,-0.07801833667894839,-0.10783205175636744,-0.07919398324171548,-0.1092594447482699,0.03879371446597647,0.024295826328621924,-0.14562047476336837,-0.14734465273674163,0.04018336707020725,0.04093695610214419,0.11863560440444769,0.11876885734048638,-0.07134585436729307,-0.08329858020719391,0.05420392269031972,0.05265677471674689,0.14012970934315916,0.11049006812467217,-0.1444581519201026,-0.15554859256264597,0.03039373511852192,0.0274213878511963,0.04045164427419807,0.037560037384396006,0.07678803848945068,0.08356761416310869,0.26705190537759055,0.26221302231142546,0.1038006946390728,0.0611875209907404,-0.018448332161083342,-0.0489387112957267,0.9181072504916705,1.0,0.13376423259999384,0.131084077753072,0.07678803848945062,0.08356761416310868,-0.05566871859637462,-0.08275053606660614,-0.09771559287316257,-0.09645531089905197,-0.019554188667607626,-0.015259824096108548,0.15605285201417204,0.15132321977654717,-0.015085479088270239,-0.03404710138598417,0.011005404478285616,-0.023616859585537536,-0.026158139240063005,0.020977951046236,-0.010481456173477803,-0.005037297291180489
h1_glucose_max,-0.07470754611847549,0.06686636900568836,-0.09810627753591622,3.8297877509394917e-05,0.050971324601463884,-0.03985757647587422,,0.06373190049982444,0.0019596693764459324,-0.10377937478808881,-0.03312198223144141,-0.10073144705034628,0.0029683745614024885,-0.07310591372268266,0.11690008451702075,0.04013523723872818,-0.031667185500963306,-0.04269427301671062,0.011629427900213032,-0.008830921558869909,0.8315804059482126,0.11538281082542941,0.043887826548012925,0.010500488530748489,0.015362574944944151,0.01849642877859795,-0.07156735689242709,-0.04302919927503551,0.04782445608011128,-0.008645937480997245,0.1351606056821973,0.04211761052845689,-0.011428370425018453,0.041338596829407534,-0.012054684070708014,0.11773152175675734,0.10842005633701052,0.04041826403005953,-0.0060927917848109595,0.0406527481012272,-0.005911119617609087,0.01808822817885226,0.02551437293528828,-0.005045141701104369,-0.0039051778022585523,0.0706875259758813,0.008328360932268108,0.07124714201764905,0.008226480445413582,-0.010393775262783723,-0.05804505499983578,0.034660593464808785,0.017292992678069656,0.02703009620784998,0.009737322658085622,0.15624016462394447,0.16925427120363568,0.03064580986339021,0.02148477929083731,0.031923137176470856,0.01628120373397285,0.07308324122491933,0.09249546953752236,-0.01612112221883363,-0.011975231898388889,0.054980546695438566,0.0399793415276097,0.05712358779644492,0.03858378901521716,-0.035676822943785665,-0.0317948096869947,0.019977362620400674,-0.0014071189224359433,-0.06921309860974968,-0.07513527203782641,0.12309200596765522,0.07535134187845026,0.08223676367196373,-0.02293599766959231,0.04870160057948709,0.017647427122720803,0.8775341219157617,0.36558024452718074,-0.08960950636218502,-0.24619914885404617,0.06312445938228907,0.0544003735042383,0.057652171147773566,0.043793054226314486,0.0004339149155831713,-0.01562870213840262,0.09431988728966814,0.0808198609340317,0.10863817997631725,-0.09252165314880882,0.03563614571458542,-0.12030602882335552,0.12973792499955025,0.13376423259999384,1.0,0.9636230538290521,0.00043391491558317436,-0.01562870213840263,-0.05343418049494544,-0.11892979333759238,-0.11754197683641635,-0.1907418304229535,-0.01730599670360523,-0.02704051564067728,0.07567304170249055,0.08488673518099397,-0.013666332438905925,-0.01738814833337131,0.3229624148182247,-0.01951636630806691,-0.018966789940664364,-0.006295816723344692,-0.0023143419873683266,-0.021141647505399347
h1_glucose_min,-0.05978327730188308,0.07529897228254206,-0.11858120621363806,0.004298623679977591,0.04775680347348054,-0.043495003418719876,,0.07333203364454668,0.008253232619966444,-0.11444973508978075,-0.05700613132919404,-0.1209731270410222,-0.0037659977827925544,-0.07797451792735452,0.11815117542907631,0.03593329820696097,-0.015049975167890278,-0.026063286179963643,0.008682914749905027,0.009035707292135696,0.8219845971499283,0.111461102449306,0.06169810636730096,-0.013522951715829009,0.02334104951226833,0.02607883213160616,-0.07407573651325251,-0.029025352875898122,0.038421229861868376,-0.028771128330641896,0.12595777848330303,0.052570567896919204,-0.0014804270319412195,0.051075416393641326,-0.0030125445314124646,0.11326653047899102,0.1068126205373323,0.05286719377353242,0.006670868106618213,0.05345201803991001,0.0060531563109413825,0.020361032606240618,0.03479707254699194,-0.013682064245763856,0.0044233259820222115,0.08411938390603595,0.02281353981849522,0.08527935709913692,0.022153062028245754,-0.013131898167072047,-0.04406503903803944,0.041700307084782326,0.0316773115423468,0.031011459991456568,0.019881898488874204,0.14967597903184257,0.1657328820396963,0.038127629180628064,0.03930802869403759,0.03922526856654133,0.030233476061184508,0.08026150857213467,0.10049679717487012,-0.02637097277706241,-0.011762875462850268,0.06370435340736172,0.0582545158552794,0.06692197361051852,0.054528855965545374,-0.02062112631822031,-0.012375927655029558,0.020265073355454688,0.006712607144327917,-0.07415123082734633,-0.07792475657761025,0.12241542699364201,0.08257577256708709,0.07983621856365518,-0.0022453918525077647,0.042365616070036444,0.01608244443345627,0.8415815938131116,0.421573000410665,-0.0754523922624727,-0.21365789126016235,0.06971403161970796,0.07285304379426821,0.06536522243907965,0.06505715552407235,-0.00735152640213754,-0.019280557939748384,0.10010286114600674,0.09366119810616477,0.08270683459468015,-0.07873591842425341,0.017821626808541925,-0.11526433935322974,0.11707767254368916,0.131084077753072,0.9636230538290521,1.0,-0.007351526402137558,-0.019280557939748363,-0.0500716788964417,-0.0935525523994077,-0.1049711263469518,-0.16125655125150343,-0.04704096636058799,-0.027174359013730883,0.07085251716462758,0.07541599070769693,-0.014232522678391748,-0.017036974322001606,0.30936231139751874,-0.021436108577535605,-0.016123309874780466,-0.005148147534623982,-0.00012867406724716734,-0.018340606710283158
h1_inr_max,0.10734611456419947,0.015614640895043755,-0.11262818508112608,-0.0011614709712687629,0.013636053983197428,0.02991290458111523,,0.010309378228711055,-0.18438473189735125,-0.10694276563528987,-0.10600304038045516,-0.11495573453952983,0.04139569679137342,0.21237273673400614,0.21764673448604221,0.1433981849570332,-0.05236653461424856,-0.06489453638452315,-0.0017034492101122812,-0.0469444841781583,0.02573129474762258,0.06989365331150862,-0.11656128113142253,0.02191125527610895,-0.08417530486278221,0.08263089977479766,-0.033818613866373415,-0.08167452574362291,-0.10110542110951386,0.054729130423365774,0.07522677820346087,-0.032001452471365835,-0.18282234191025987,-0.032938131526719906,-0.18482708476910256,0.09422867728563512,0.03384524465860231,-0.056147211744427,-0.186009963340782,-0.05646893055870734,-0.18855681687851353,0.08096207784292914,0.04647741418852599,-0.031517746006372784,-0.15046414427301322,-0.09932403017221272,-0.1928086634202536,-0.09852405363719172,-0.1941466083021887,-0.03977151111100061,-0.09619749513030149,-0.09373172486071032,-0.15616860632126722,-0.10210139758793556,-0.1663768518585101,0.07293717216747084,0.06894214801013694,-0.12641303403502568,-0.16593479349316076,-0.13077637696435226,-0.1763595581083449,0.111196025029288,0.09530803143504207,-0.06044549123032064,-0.10412745400098823,-0.1479710824539836,-0.17652074881714108,-0.1495202862075059,-0.1824425607261542,-0.04173088559979111,-0.04461358200493152,-0.16991597670178393,-0.19643448228097202,0.20747662425947402,0.1949590363031717,0.21957355818016383,0.2215835492505586,-0.0747216516851453,-0.10548692936459149,0.14476808105458294,0.14278212599291454,0.04557780211688482,-0.02538020974562729,-0.10112689735710789,-0.14106280447884295,-0.1267184378438235,-0.14197592464865227,-0.1053367538303618,-0.11869263587627148,1.0,0.887302408259061,-0.05945796612350085,-0.07728082020351384,0.107266919476848,0.05746516086551477,-0.012531052493526085,-0.0501133157208374,0.07874036064842349,0.07678803848945062,0.00043391491558317436,-0.007351526402137558,1.0,0.887302408259061,-0.00319577721624181,-0.07891187810723833,-0.11227484536572928,-0.18529825725803153,-0.010981589882825188,-0.048757812901026744,0.20961984928468366,0.19710743373779657,0.0001022925764940551,0.08674227240386131,0.015219898446053717,0.07003715163497731,0.034344856076939996,0.011932378464784808,0.013320343197043151,0.023379702528566495
h1_inr_min,0.11826189517420206,0.020253366765393205,-0.12584948269772064,-0.002447260946204513,0.014383868476914936,0.03112813458016642,,0.015130801862817903,-0.1841280463413382,-0.11618152966809982,-0.11988772320786475,-0.13300290089164157,0.04646293300058349,0.206081959438155,0.21953500107770524,0.14022081831393457,-0.026453197772615445,-0.03455626963879464,-0.008114745139027027,-0.02540530650634911,0.006743390116774221,0.05919425981949634,-0.08524795394771037,-0.006122318205530331,-0.09643650752962113,0.08930036541545854,-0.04965646594336101,-0.04525939807487772,-0.1065937640795685,0.03074724664788658,0.06108345613553613,-0.04218294339885447,-0.17057178927686675,-0.04402884682137391,-0.17334543556348786,0.07634927189752301,0.037375231795455086,-0.06908294374584646,-0.17466192142145556,-0.069025140746343,-0.17846905102920274,0.0802624705030641,0.06663308291825215,-0.04446375128217981,-0.12536192574828228,-0.11210727062704788,-0.18120677141515926,-0.11101416874213328,-0.18323820853100223,-0.039222404003308335,-0.05724786202263658,-0.0954936796557953,-0.1494480703131026,-0.10552113189724986,-0.1607102111428749,0.06349427701852632,0.066036398152196,-0.12928865273303775,-0.15917603330232713,-0.13423475995761758,-0.17078559024087742,0.11584145223686494,0.10549094194224613,-0.06715902238391765,-0.09654442733648097,-0.15011740579143887,-0.1673495743079938,-0.1517896174772198,-0.17384763299557235,-0.01374949440097712,-0.011397340799647427,-0.18644795265094619,-0.18995553315995234,0.20025693418484242,0.2002831427701446,0.2183796844681891,0.2317775104804613,-0.08431656937080503,-0.0762075135016464,0.13910917915213036,0.14831720592328354,0.021513330621038898,-0.009039809165488324,-0.09618809878302771,-0.1004173665235184,-0.14001160219690464,-0.1090926888597953,-0.11457604230694222,-0.0813129316999394,0.887302408259061,1.0,-0.06252226724479162,-0.05116126275483882,0.08383550836277702,0.08697810759247326,-0.05339969090805593,-0.05587171790015353,0.054631029199775,0.08356761416310868,-0.01562870213840263,-0.019280557939748363,0.887302408259061,1.0,-0.008614978783031323,-0.0420522993853578,-0.12427799067468047,-0.13894816717703054,-0.05808070076510537,-0.04036400585444456,0.17540648913044898,0.15561524271245694,0.001058013903338085,0.09117937733289766,0.02005034577476966,0.07642719915258582,0.03913079662141705,0.014065889592603764,0.010434262050248779,0.024302500343479198
d1_arterial_pco2_max,0.04101242090737188,0.18435520311104941,-0.008744255067696768,0.002893439795407731,-0.0065477122276633645,0.011491262032660404,,0.17500804594365574,0.06398314066275382,-0.05020329181246477,-0.0972357846215738,-0.015824041636757352,-0.009020821987491996,-0.09892520117969046,-0.02724123312843308,-0.05670828296653322,-0.030790633521972286,-0.02244573600621703,0.01250628244504094,-0.015925136416020495,-0.014952600948223564,-0.031465031815267795,0.14224015896500997,0.07299004832795374,0.008278503860415058,-0.007666001653741564,0.0474103448389888,-0.03899234012257397,-0.027057650458313015,0.21081879472817203,-0.04733958748297623,0.017762870426660037,-0.04219689668114949,0.019665579208160498,-0.03978333159564967,-0.029829133654853988,-0.06488348683168828,0.031595951458076796,-0.04136488108212765,0.033157774427006646,-0.038308752424687335,0.013727936982252286,-0.058248192303624664,-0.05833608513920091,-0.11779226443660626,0.04562287600038935,-0.037002228514217375,0.04554447401790349,-0.03552620555914048,-0.056756191029474254,-0.023612655013552517,-0.0012668769843595085,-0.028245941535076827,0.0021472401089028923,-0.027477438770589797,-0.02960247244710133,-0.041374989994424266,0.008596109866554484,-0.02516336736308245,0.010996960451661531,-0.022373494836890044,-0.01517654748668403,-0.052011429693674116,-0.10321069908759249,-0.12178840394847378,0.024978042590741413,-0.011494351671556146,0.027920538980326662,-0.009859998808195037,-0.03894933163647396,-0.030919635122022723,0.06284958379468195,0.06846109703408633,-0.09612588046189444,-0.09878122960049393,-0.02446238431279298,-0.00883080423764895,0.12268827911994382,0.13450745047613394,-0.057950121304913144,-0.05340894473744216,-0.022102480635402027,0.043508619107036815,0.4854468282499182,0.4581253519105498,0.08491042732095927,0.07660676206045915,0.16521543418524484,0.14283693167894823,-0.00319577721624181,-0.008614978783031323,0.012169824656744656,0.008670467051618556,0.14892054192705864,0.17509012282536804,0.0392275676565095,0.055310510236003606,-0.04405840034609638,-0.05566871859637462,-0.05343418049494544,-0.0500716788964417,-0.00319577721624181,-0.008614978783031323,1.0,0.7181392535570763,-0.1978752756739389,-0.4594033565778576,0.03962897024056473,-0.18241955506878485,0.05301571511341594,0.060553360321408636,-0.013964614861387755,-0.04376747570965389,0.004142282228124128,-0.044003866640686694,-0.02168896517845671,-0.019869273477964494,-0.001976987920673292,-0.022537899737487994
d1_arterial_pco2_min,0.056249098326515215,0.18535800571841587,-0.051061202765058614,-0.0018702396395145044,0.028495410833002447,-0.007091479777462829,,0.17246380681740847,0.14102228872682063,-0.03960349902419736,-0.1202079011759341,-0.06311481001045278,-0.007635081398027799,-0.14072716941345245,-0.06704499149156541,-0.10540810036054174,0.09178139486149753,0.11133975403804645,-0.02451816848840509,0.1133778639453391,-0.07878554965519999,-0.08777530380405264,0.19916711787241217,-0.1306705079059954,0.007959375719495279,-0.01980001122113427,0.03144918529709737,0.06336084271939117,-0.012863290695117737,0.047892350188527784,-0.11918515780869383,0.02223128920881017,0.04604818129594358,0.021071450121772913,0.04498412927339571,-0.11831273054667434,-0.0444048762566051,0.03597527612373562,0.061540723574468284,0.037855393339239235,0.06045156915089674,-0.03409727364199712,-0.001996610883234869,-0.10123854872782705,-0.025345906516060678,0.05142830126882808,0.08326871275333164,0.05256011538738175,0.0823443661220687,-0.09321897484945123,0.10223905997985679,0.002978585328820373,0.035833036121899274,0.0003122824787968928,0.030627562263328512,-0.09079414406084946,-0.07769523765579922,0.018010758397943104,0.04703085718896651,0.01871524275550575,0.043559756600903256,-0.042303891068747546,-0.04461678857928762,-0.08454635393961353,-0.05748780616624363,0.042528570759573135,0.06934648552946394,0.04614954645644377,0.06600051210215299,0.04305599807049694,0.06593268196660546,0.10481860069574755,0.15679980011307604,-0.14226992789196632,-0.13035124981723953,-0.06724131087021022,-0.026974093962840378,0.15643451815829215,0.2643236351686801,-0.11135101149773222,-0.08318122345299717,-0.11280529096554102,0.08529578342073119,0.5804499883233298,0.6192572128810316,0.05301154986178826,0.1401226157867847,0.13920651820723787,0.21882119733854,-0.07891187810723833,-0.0420522993853578,0.035486542063867255,0.0861199190517228,0.03206059109702802,0.24059037084805826,-0.050977714880506654,0.06537970354658215,-0.1365917348818956,-0.08275053606660614,-0.11892979333759238,-0.0935525523994077,-0.07891187810723833,-0.0420522993853578,0.7181392535570763,1.0,-0.3380573172803171,-0.08708572618687405,-0.1741735030418892,-0.04452975231381146,-0.12442898414766167,-0.13646972695056717,-0.015341190844110291,-0.0450324581316876,0.0020675078983699003,-0.0499743981045975,-0.0174158376271068,-0.026353459935180144,-0.005337115773700036,-0.015180128435643491
d1_arterial_ph_max,0.04750850497293889,-0.0522043592185693,0.07450066909555947,0.007008029398458003,-0.028175655417822312,0.059016582361314796,,-0.04577234355109701,0.05650878136795523,0.06010886067955374,0.033506040742515786,0.07343066905164619,0.022832166922660373,0.008389990294236599,-0.15030226627964324,-0.14724889361731155,-0.013236913222514236,-0.003637994132144172,0.011451482501124127,-0.06183088364245523,-0.09621048654050926,-0.04599207256696559,-0.08924294149703586,0.10304958879947364,0.046789082585276795,-0.03512049094225968,0.025518399237823373,0.0846391355280567,0.07676343976907121,0.06100988217278937,-0.08927181065670044,0.005643106929624353,0.13797133087621946,0.005724105527392277,0.14083367007281825,-0.06302795672681705,-0.0071686170562917755,0.0310764502804654,0.14463972508522582,0.026633359411086237,0.14908583618652102,-0.031671416568576874,-0.0129022966974036,0.09961745047723179,0.14280688538984068,0.0566621670674066,0.1376987709102003,0.05387135340410338,0.13978290326308404,0.13134612112313268,0.08281189677624176,0.061760084257445405,0.1181356829516141,0.06858957754233352,0.13203371455876797,-0.07018901686555844,-0.06542314176822762,0.08912139812365198,0.12994077065098406,0.09301733081917656,0.14225340455914615,-0.044146469910779494,-0.030226679391982626,0.0758409802088173,0.10472322355797863,0.10094920115389047,0.12793710279501994,0.10103217062823597,0.13745499458014576,0.0766483346775657,0.07279356348268459,0.0520048790738016,0.06078339324248511,0.0033300005810153206,0.003298097274158378,-0.1513154207984809,-0.1505689709421771,0.14446361004418878,0.15423188969155324,-0.14998585050471694,-0.15085710872016503,-0.10357775766903908,-0.0469325563654379,0.2759249408492869,0.27304447622360434,-0.05116100687452457,-0.06414974005921717,-0.08426940799714619,-0.09932620018031967,-0.11227484536572928,-0.12427799067468047,-0.004331897780565121,-0.008216732032080627,-0.23719709377924644,-0.2627212918162653,0.014550143474687229,0.021041462830771126,-0.0879062215812859,-0.09771559287316257,-0.11754197683641635,-0.1049711263469518,-0.11227484536572928,-0.12427799067468047,-0.1978752756739389,-0.3380573172803171,1.0,0.5995110677441293,0.1098555234804728,-0.02359590835284792,-0.08172928980065476,-0.10050041009495995,0.002634058766340553,-0.009984128387629774,-0.02503537448959212,-0.005290929163789321,0.007668772201221197,0.004331136223289411,0.0052118717020477445,-0.0009763823003029429
d1_arterial_ph_min,0.05596046473789353,-0.060156983511482916,0.011893247946110986,0.01272372771059793,0.0050750142414022915,0.03233306345848021,,-0.051676552202119135,0.12435961613426577,0.06330866250998946,0.00408830623672571,0.0015552147710633096,0.010711520703518034,-0.03453894392936179,-0.17492934251107795,-0.1930961132660953,0.13559345967331798,0.15528660716968024,-0.027166061153592953,0.09712605012414853,-0.18353054334261654,-0.1038308820739827,0.0033552409618897504,-0.14721338369261328,0.03593062959295093,-0.036249991810477875,-0.016059161676111263,0.2144927294004072,0.0802699079676169,-0.1613348501174965,-0.15164452521357347,0.006438794014518689,0.22671993640097426,0.003436633095709011,0.22536982972968791,-0.15504608069556083,0.02991606151087482,0.026634403176004712,0.24598363822574765,0.023764438171868713,0.24433882922402567,-0.08277252786195938,0.06302054925775381,0.03531008268764873,0.23375279691934328,0.047968943041605844,0.252760846542186,0.04754460702050874,0.25119734041009223,0.0766747711237293,0.23848751615119207,0.06286297932082194,0.1843178933764861,0.060546289737559184,0.1872603156476225,-0.1231871564878614,-0.0838958829867718,0.0915443977979259,0.20066965408109366,0.09333921560174231,0.20330443974666695,-0.06513688333146556,-0.01119800585927193,0.0851466739808226,0.1679149966809438,0.10816573419268768,0.20677203581795164,0.10807333034917498,0.20786158445717146,0.18959506625860598,0.20295458936154953,0.0819074971047331,0.14124318375514794,-0.04224408039291485,-0.023058766405253065,-0.17862260219030285,-0.14221441861876163,0.13824872790864462,0.2683508962867337,-0.1997283525606948,-0.1617328742352096,-0.22347679759602912,0.005442268178468117,0.2500329318937067,0.3664411868550241,-0.07056269469104957,0.040359713959871174,-0.09738343567147945,0.01656407665117685,-0.18529825725803153,-0.13894816717703054,0.01899375836015445,0.0883204613561314,-0.35668795662168473,-0.14326545543020588,-0.11838088712047504,0.021139498959233324,-0.17587210144377016,-0.09645531089905197,-0.1907418304229535,-0.16125655125150343,-0.18529825725803153,-0.13894816717703054,-0.4594033565778576,-0.08708572618687405,0.5995110677441293,1.0,-0.16086456702776825,0.14198594935738737,-0.2750685157237323,-0.31700479885423155,0.0007326789626458897,-0.010984258638534408,-0.03406048665522056,-0.009314370037095282,0.017105563382123937,0.0027286059607757856,0.0007862074082020942,0.007778449736355342
d1_arterial_po2_max,-0.019144614616312467,-0.09533713226617042,0.18202301637239962,-0.0002435013909310786,-0.04411948482729986,0.017954105904427795,,-0.09062059754032155,-0.002718581796686729,0.10060923514037257,0.14469052899458876,0.20144426243729494,0.01571142215107861,0.019985109715374212,-0.05856914827124513,-0.017386620947240874,-0.17079391147164197,-0.1779585178738388,0.0552519262219526,-0.18772811457995067,0.003083024094162728,-0.014322409657978607,-0.15362245795829302,0.25209789693513174,0.02376048026951792,-0.09528977063001882,0.03635675116913308,-0.13893486597225646,-0.007133848401858963,0.24363858630401763,0.044166196506693435,-0.054090671745523615,-0.025719345096404365,-0.05119549413299105,-0.022570457094088087,0.006900625495262639,-0.0782087013791618,-0.03597327233161114,-0.03624249125814166,-0.03987965168538106,-0.030294536878928288,-0.05667790374610428,-0.12388646372617412,0.1481067187979489,0.014988704538826923,-0.022042850296441593,-0.052123323847275534,-0.02641252592837747,-0.05042809138465224,0.023357517528693385,-0.15378785794141137,0.009933389866974618,-0.026615011889664784,0.02966682697485719,-0.007330180481644472,-0.03187676245141413,-0.07285505408320186,0.02807120931058508,-0.02968844106007541,0.02699231884197496,-0.01462529585609907,-0.10588330129761965,-0.11203619531684084,0.14587850339696537,0.07690921755371946,0.016419678600114663,-0.042092781950048896,0.00875802730020891,-0.03683689704632913,-0.1358334695763888,-0.15099592044762306,0.039092329101963585,-0.0038237962554726937,0.020719231674394253,0.0029693341777769088,-0.05563061445560459,-0.07617749804092239,0.005339782940641772,-0.09033310917182197,-0.012122120645927093,-0.03186063079125605,0.03363769226276051,-0.09385387036667722,-0.07040365322200084,-0.1155070766881955,-0.0041954406605592305,-0.15575710507220178,-0.03087302511182867,-0.18700516385980318,-0.010981589882825188,-0.05808070076510537,-0.06311172355166378,-0.134174457466643,0.11442005445992925,-0.07535683051862198,0.12219378097818984,0.0006722829065956741,0.06871753370764941,-0.019554188667607626,-0.01730599670360523,-0.04704096636058799,-0.010981589882825188,-0.05808070076510537,0.03962897024056473,-0.1741735030418892,0.1098555234804728,-0.16086456702776825,1.0,0.4763585165322782,0.10031052946815668,0.11691136084409745,0.0036601771849204476,-0.007952429296448281,-0.03177954486207169,-0.006298106296519184,-0.02496056652676988,-0.014237644215099151,-0.011444840309480519,-0.008429081108692834
